Sample,Weight,Label,Prediction_0,Prediction_1,Prediction_2,Prediction_3,Prediction_4,Prediction_5,Prediction_6,Prediction_7,Prediction_8,Prediction_9,Prediction_10,Prediction_11,Prediction_12,Prediction_13,Prediction_14,Prediction_15
HIP05467,0.0025,1.0,0.3955309,0.57654685,0.4886499,0.47340408,0.623961,0.49698997,0.5932002,0.50045747,0.8259774,0.5155131,0.46039438,0.4377431,0.6679406,0.7750311,0.4851806,0.4496264
HIP05524,0.002136752136752137,0.0,0.3147527,0.29115337,0.7844726,0.4448173,0.40028164,0.63335323,0.5019516,0.46062922,0.5327727,0.3425672,0.6782403,0.33624136,0.42735064,0.4971678,0.7063503,0.5808382
HIP05533,0.002136752136752137,0.0,0.3562268,0.4149384,0.7452515,0.26948357,0.28033137,0.60489243,0.45880368,0.4418347,0.4215942,0.20686677,0.6036483,0.23374152,0.6222093,0.6970235,0.7996248,0.26326415
HIP05535,0.0025,1.0,0.3530817,0.27756196,0.71381754,0.34067518,0.3095041,0.6532794,0.3872348,0.557061,0.5744166,0.31944835,0.76590323,0.5175297,0.6253692,0.5928252,0.71901995,0.38228077
HIP05540,0.002136752136752137,0.0,0.2898615,0.15806875,0.5950234,0.19159749,0.35238922,0.540234,0.2517799,0.4137197,0.22708145,0.22738022,0.506684,0.21333069,0.56896526,0.60532606,0.47063377,0.2697506
HIP05552,0.002136752136752137,0.0,0.53901863,0.54722977,0.39617458,0.46835878,0.4725889,0.26932698,0.3588168,0.4092582,0.49587467,0.6290357,0.23530775,0.6228769,0.23351893,0.28645718,0.32853562,0.53958166
HIP05559,0.0025,1.0,0.33607683,0.17208248,0.5684721,0.209335,0.22508803,0.61894244,0.31144398,0.4759516,0.2767617,0.22171831,0.59116745,0.2969178,0.6367848,0.7656114,0.68205345,0.27388746
HIP05561,0.002136752136752137,0.0,0.5822312,0.7318719,0.437967,0.6877346,0.5774235,0.5229804,0.7049936,0.4862102,0.6825892,0.44943517,0.38469955,0.49226034,0.4396636,0.45170763,0.5550991,0.5547292
HIP05563,0.0025,1.0,0.820823,0.93094635,0.5164733,0.92472976,0.6792553,0.4212586,0.7854736,0.70022243,0.74844444,0.8366785,0.360399,0.8608993,0.406438,0.20433581,0.42375153,0.7767179
HIP05578,0.002136752136752137,0.0,0.29192394,0.32348496,0.49553248,0.29882687,0.43004957,0.48844045,0.3173713,0.3843661,0.32676467,0.2529341,0.60966057,0.29734164,0.5544143,0.5817546,0.5417805,0.47157997
HIP05590,0.0025,1.0,0.6183897,0.6299265,0.25086677,0.5474629,0.5051669,0.42088065,0.50741225,0.58111495,0.65063137,0.70385,0.2325072,0.6091184,0.4550404,0.39513266,0.37759206,0.5080176
HIP05595,0.0025,1.0,0.29611957,0.32895803,0.4582571,0.3829639,0.29460984,0.59781665,0.5069961,0.48198125,0.5186027,0.47375336,0.7060826,0.720534,0.5831441,0.53415465,0.387582,0.3642125
HIP05665,0.002136752136752137,0.0,0.39915648,0.3223291,0.6577281,0.36260504,0.49470124,0.30294362,0.46079618,0.4064191,0.37353367,0.30782318,0.54937446,0.28628898,0.5303042,0.5509425,0.53682876,0.36797163
HIP05757,0.002136752136752137,0.0,0.43508595,0.39151007,0.44486076,0.7129408,0.40304285,0.27600783,0.5106767,0.50039136,0.43103838,0.3733731,0.37777996,0.43501422,0.29823858,0.40794516,0.34638643,0.42271098
HIP05832,0.0025,1.0,0.95536506,0.78193873,0.75775564,0.67714953,0.6605357,0.61398655,0.693166,0.7630084,0.7298445,0.92739254,0.8440101,0.74893236,0.4540376,0.49517402,0.76035,0.7861453
HIP05838,0.002136752136752137,0.0,0.3651207,0.6074022,0.5625251,0.32783878,0.6244581,0.45872346,0.40119123,0.35814387,0.5994956,0.20176256,0.43449813,0.40381053,0.5000123,0.5683169,0.38380027,0.39336267
HIP05841,0.0025,1.0,0.5403903,0.46882626,0.6676815,0.32347873,0.6582446,0.5641025,0.51642805,0.541591,0.37219667,0.5446757,0.5042589,0.36589074,0.64172316,0.67045677,0.76204455,0.43962747
HIP05934,0.002136752136752137,0.0,0.32645035,0.27553207,0.25263882,0.2241053,0.28131223,0.22797161,0.3037207,0.29925495,0.3402982,0.2665171,0.25665498,0.42808735,0.40863478,0.5094406,0.22934213,0.19577447
HIP05941,0.002136752136752137,0.0,0.24242559,0.25303006,0.57886326,0.21687004,0.36223423,0.3883393,0.33899885,0.3669786,0.30669594,0.26344514,0.5377423,0.20926127,0.6985502,0.54404634,0.56498635,0.32201505
HIP05942,0.0025,1.0,0.44024062,0.4378546,0.6112685,0.47830486,0.5712011,0.59575826,0.7979804,0.45599204,0.64617825,0.6255453,0.6120907,0.50662464,0.562931,0.52594763,0.54235625,0.4664076
HIP06191,0.002136752136752137,0.0,0.30315894,0.23206007,0.62524533,0.33675027,0.27185428,0.63343585,0.39074698,0.3634868,0.27395123,0.18601364,0.6929975,0.20364487,0.50126815,0.5261935,0.6575596,0.3985712
HIP07754,0.002136752136752137,0.0,0.45000148,0.39205754,0.41897503,0.2694417,0.3106628,0.39636177,0.18356109,0.3803366,0.24018422,0.47691414,0.40962246,0.3583858,0.6465109,0.36049405,0.49178126,0.3157109
HIP08200,0.002136752136752137,0.0,0.5609512,0.6129839,0.43101102,0.4302667,0.47257015,0.5105568,0.53313255,0.5240716,0.49540272,0.58553565,0.62081784,0.6025007,0.48035014,0.39086592,0.38149685,0.4990899
HIP08230,0.002136752136752137,0.0,0.48977745,0.24503276,0.5008302,0.526331,0.5196551,0.503163,0.5171294,0.5993173,0.44610843,0.30476695,0.5955688,0.35144,0.45358494,0.5369375,0.6383334,0.4825153
HIP08236,0.002136752136752137,0.0,0.2827323,0.1421487,0.49535123,0.22582635,0.24643216,0.44933158,0.33064187,0.35381866,0.16011605,0.23883078,0.5657132,0.18118197,0.5671256,0.6121875,0.455762,0.26268733
HIP08305,0.0025,1.0,0.4479332,0.46853605,0.6921494,0.49558163,0.47535038,0.7113065,0.5708761,0.6416979,0.538446,0.68574476,0.62716144,0.6032794,0.6036731,0.6389489,0.57658947,0.5535694
HIP08337,0.0025,1.0,0.69202805,0.6292595,0.44375226,0.7176144,0.51436406,0.5754962,0.52703875,0.62742484,0.7960887,0.6409433,0.6483712,0.80797654,0.45605183,0.63700837,0.6398878,0.61051655
HIP08339,0.002136752136752137,0.0,0.40741372,0.09573004,0.6408286,0.33975035,0.41140538,0.57120377,0.3168267,0.37212908,0.3882625,0.18503043,0.65336293,0.30815688,0.51911235,0.6952345,0.63197845,0.28367692
HIP08389,0.002136752136752137,0.0,0.3852604,0.26705295,0.39177975,0.46543124,0.33488566,0.38970205,0.26610827,0.33207828,0.31624424,0.2638937,0.5494452,0.32666898,0.55200666,0.49151632,0.39105543,0.2978
HIP08399,0.002136752136752137,0.0,0.53292084,0.66975313,0.36035258,0.5896241,0.5017461,0.36530045,0.4984684,0.5195498,0.7227192,0.46246326,0.40796986,0.56096435,0.6689249,0.31309524,0.45165545,0.7001207
HIP08400,0.0025,1.0,0.5117189,0.58680886,0.528606,0.5190466,0.72238463,0.5542389,0.7192224,0.5378257,0.61510867,0.5117686,0.4162426,0.47852,0.48241016,0.44814864,0.5198509,0.60132515
HIP08439,0.002136752136752137,0.0,0.20226792,0.18532485,0.53228015,0.5171297,0.18486264,0.562898,0.49244174,0.3427984,0.3433982,0.23341715,0.44651324,0.5471839,0.6713067,0.5365931,0.6318172,0.33531415
HIP08499,0.0025,1.0,0.55200547,0.49286416,0.45558864,0.6946013,0.41926068,0.41150498,0.43917486,0.47410455,0.5243786,0.59583104,0.3883055,0.71892965,0.58820504,0.42880502,0.59772164,0.40274665
HIP08521,0.0025,1.0,0.31755126,0.61331594,0.31490362,0.4043652,0.71018666,0.469578,0.3079363,0.5932747,0.48787585,0.47869366,0.41757604,0.5365442,0.6875741,0.39420837,0.50934654,0.41497222
HIP08596,0.0025,1.0,0.6442742,0.7974888,0.2681048,0.62387896,0.7318878,0.44288194,0.8283607,0.5440745,0.6446469,0.8117161,0.17706156,0.6914457,0.3008287,0.34114823,0.2823699,0.6620016
HIP08653,0.0025,1.0,0.71072745,0.81209147,0.33683515,0.5117406,0.5858326,0.34722573,0.74713147,0.6501405,0.8100089,0.68916774,0.3425789,0.61487925,0.26726002,0.43963793,0.4393336,0.61380315
HIP08725,0.0025,1.0,0.4316218,0.4465667,0.49269566,0.44421658,0.73096603,0.6968189,0.620632,0.55719054,0.67467666,0.44422773,0.794541,0.4578022,0.6929638,0.7903368,0.6639225,0.3723394
HIP08816,0.002136752136752137,0.0,0.3251629,0.45279917,0.57148004,0.4185537,0.7567335,0.41224155,0.31265742,0.5119932,0.3243598,0.6520436,0.42575794,0.47223648,0.5039337,0.66193026,0.41287667,0.4628355
HIP08827,0.0025,1.0,0.6929232,0.82191706,0.5829183,0.7262311,0.44162893,0.4529787,0.7258334,0.5554187,0.46957982,0.55156946,0.6434845,0.5521375,0.6331776,0.6078987,0.5955902,0.5257085
HIP08888,0.002136752136752137,0.0,0.4294802,0.36591625,0.38911968,0.4609564,0.36292878,0.29950076,0.37246114,0.5146481,0.34562093,0.3583634,0.22116551,0.36846846,0.24073488,0.28459743,0.2520249,0.4605208
HIP08989,0.002136752136752137,0.0,0.54252976,0.68982637,0.2050718,0.43939996,0.49348557,0.21522576,0.46521103,0.46546283,0.6307656,0.70291346,0.174115,0.54116786,0.38578853,0.23657486,0.32664704,0.38353306
HIP09001,0.002136752136752137,0.0,0.18474296,0.0749543,0.5680041,0.22162643,0.15901959,0.5420504,0.08548978,0.4153367,0.08243206,0.052455157,0.80555093,0.09165102,0.7414524,0.64844656,0.6349254,0.24484757
HIP09020,0.0025,1.0,0.7703806,0.8102667,0.43249634,0.6933073,0.78662825,0.4434904,0.66437,0.75175077,0.86502814,0.84106684,0.5597556,0.79390293,0.3894375,0.3880921,0.46043494,0.6788488
HIP09026,0.0025,1.0,0.47087964,0.641298,0.5206953,0.40790474,0.48052338,0.3537624,0.47051823,0.53881,0.41602093,0.6227773,0.6472591,0.7245712,0.733311,0.6841413,0.45494977,0.45858777
HIP09041,0.002136752136752137,0.0,0.5112538,0.58891326,0.34513763,0.5595085,0.58913165,0.3157989,0.53100044,0.46077657,0.5278963,0.62265843,0.2636366,0.57358336,0.34158176,0.35222584,0.23153794,0.58100635
HIP09046,0.002136752136752137,0.0,0.5795666,0.49462345,0.35684878,0.60344774,0.5209888,0.6730091,0.47714332,0.4118613,0.46067473,0.42263454,0.32678849,0.38164726,0.41980663,0.41018608,0.42301643,0.593563
HIP09051,0.0025,1.0,0.70800465,0.9511634,0.41242152,0.77992415,0.46641973,0.3839268,0.8916038,0.4862834,0.716444,0.7139152,0.4750235,0.6737679,0.6145086,0.37275237,0.50531405,0.6821975
HIP09062,0.0025,1.0,0.5253969,0.35161456,0.51532847,0.5371662,0.65114236,0.60793453,0.43680102,0.5417588,0.46473348,0.39136803,0.46435595,0.36707854,0.6632551,0.6851847,0.582069,0.44141313
HIP09097,0.002136752136752137,0.0,0.53925484,0.4575803,0.41479307,0.6962283,0.5135221,0.53329206,0.81167954,0.58300304,0.48753685,0.35509413,0.4387344,0.40961033,0.32267147,0.35193732,0.713089,0.5491434
HIP09159,0.002136752136752137,0.0,0.43711287,0.30108938,0.5067663,0.4377408,0.3441754,0.43420815,0.7373276,0.5811244,0.5001637,0.34656656,0.6225486,0.3200831,0.478033,0.6089538,0.50697637,0.501026
HIP09253,0.002136752136752137,0.0,0.33716065,0.42624474,0.30161756,0.676981,0.41452533,0.23398319,0.3706972,0.46304587,0.51343954,0.46146914,0.18592417,0.5059722,0.25864476,0.27311036,0.2617225,0.53600496
HIP09344,0.002136752136752137,0.0,0.44662294,0.42251733,0.57349265,0.3690567,0.37448764,0.6091492,0.3291871,0.47698084,0.24185923,0.36202943,0.3778326,0.49397087,0.43078443,0.41522515,0.48932216,0.4849129
HIP09364,0.0025,1.0,0.26185688,0.38644153,0.7631958,0.28617132,0.4660926,0.72638947,0.3639547,0.40132257,0.310303,0.28695107,0.7272568,0.3679086,0.81477666,0.6995994,0.8136506,0.5248303
HIP09365,0.0025,1.0,0.33460617,0.6122807,0.457878,0.46962756,0.35045397,0.5711667,0.37508422,0.5849854,0.5770376,0.56226945,0.46198776,0.45031357,0.518899,0.37485397,0.77564245,0.55066055
HIP09366,0.0025,1.0,0.2730791,0.43303654,0.78694606,0.35397077,0.34416682,0.7678653,0.56255805,0.36943805,0.40242764,0.35743833,0.63162297,0.4981412,0.7297107,0.7043991,0.74649996,0.42977715
HIP09430,0.0025,1.0,0.5651207,0.38576597,0.6926153,0.4660568,0.5328975,0.76958776,0.37306637,0.4547241,0.3120609,0.48645902,0.7477128,0.30753186,0.8183567,0.66840965,0.70790964,0.5379937
HIP09624,0.0025,1.0,0.31624696,0.29190072,0.55277336,0.3530241,0.34336185,0.6479318,0.31848398,0.44634202,0.38291118,0.34796107,0.62174606,0.39896062,0.6687591,0.60286415,0.64462996,0.3783154
HIP09681,0.0025,1.0,0.3987535,0.54544246,0.6214974,0.4498285,0.46067268,0.42033398,0.49217325,0.46955332,0.2612756,0.57317364,0.4034509,0.5587688,0.6750844,0.61335766,0.5116313,0.40666083
HIP09775,0.0025,1.0,0.6176211,0.6338755,0.53029317,0.5807264,0.5044015,0.56987333,0.74302125,0.7074808,0.6188554,0.48914322,0.7083062,0.5734315,0.6377275,0.5283491,0.6260061,0.60973847
HIP09789,0.0025,1.0,0.39967182,0.57446223,0.5290039,0.30460972,0.56100833,0.4712709,0.37395215,0.4561571,0.40712488,0.6722752,0.569908,0.51372,0.7546028,0.36810273,0.52063894,0.45791832
HIP10376,0.002136752136752137,0.0,0.3941433,0.30843872,0.6719612,0.4122399,0.4757339,0.53257555,0.4983477,0.49138066,0.46214384,0.5815241,0.5472275,0.41087487,0.42774796,0.49018556,0.63688606,0.4847497
HIP10377,0.0025,1.0,0.7778356,0.76278853,0.2565249,0.47705397,0.8168313,0.15137812,0.6088946,0.5063091,0.8398143,0.5861542,0.17494953,0.6994531,0.2000542,0.27589983,0.2718976,0.7241998
HIP10389,0.002136752136752137,0.0,0.57082045,0.61832523,0.4106654,0.5870218,0.44930524,0.40522078,0.7399238,0.60252404,0.60226655,0.48594597,0.4489076,0.49540827,0.23285794,0.3389548,0.40247494,0.49210796
HIP10408,0.0025,1.0,0.6321001,0.8602083,0.24840587,0.59763944,0.6496809,0.2573497,0.6908668,0.5840471,0.7470926,0.7054086,0.47250155,0.8543155,0.60622084,0.2153745,0.25886253,0.5686362
HIP10424,0.0025,1.0,0.5301361,0.7199658,0.59864223,0.6767343,0.45583105,0.48399052,0.59175026,0.34402716,0.5723007,0.5885608,0.5977932,0.42787492,0.7281749,0.6769326,0.4361345,0.5096215
HIP10443,0.0025,1.0,0.6100921,0.86553395,0.41809726,0.6951433,0.7405577,0.4621483,0.6364103,0.70134354,0.69045806,0.67754364,0.30308065,0.6858075,0.39283305,0.4634452,0.6311752,0.69120437
HIP10507,0.0025,1.0,0.4493486,0.38209915,0.626291,0.4053524,0.41034788,0.5643131,0.57955736,0.36925554,0.3535089,0.60435396,0.6346556,0.4013952,0.69173855,0.47269872,0.63930714,0.5214018
HIP10545,0.002136752136752137,0.0,0.38934445,0.36812395,0.48597807,0.36226135,0.6297203,0.31711861,0.5234524,0.27206337,0.38735926,0.3226844,0.55477417,0.39940307,0.5560688,0.5725832,0.505415,0.33015093
HIP10564,0.002136752136752137,0.0,0.4957202,0.73809034,0.26813608,0.42052445,0.54334223,0.33496714,0.5521352,0.53041327,0.38575828,0.44906968,0.26190972,0.51736104,0.27935624,0.28430265,0.29638588,0.48486793
HIP10568,0.0025,1.0,0.59028244,0.6547496,0.585806,0.72969127,0.7370097,0.6372253,0.7948077,0.6046706,0.81232107,0.8066072,0.6240896,0.67238045,0.42106298,0.45586607,0.5191275,0.68629277
HIP10602,0.002136752136752137,0.0,0.35761434,0.43374002,0.46657786,0.511065,0.47047856,0.42023456,0.4024405,0.44622803,0.42106557,0.32547677,0.47743672,0.39700955,0.4154822,0.48875764,0.45633742,0.5118639
HIP10639,0.002136752136752137,0.0,0.60366225,0.5102688,0.4347674,0.8555524,0.5211019,0.48820066,0.8111359,0.46807966,0.56957245,0.63332295,0.40609518,0.42401856,0.201145,0.44609705,0.45124355,0.65448654
HIP10669,0.0025,1.0,0.43157008,0.31285644,0.475928,0.2906319,0.70014167,0.48876587,0.25672936,0.3887356,0.40521157,0.50537413,0.44709077,0.66645193,0.61904657,0.7646849,0.6395699,0.36163384
HIP10730,0.002136752136752137,0.0,0.8556087,0.81449115,0.35328627,0.7845874,0.62661254,0.26204383,0.61310697,0.6851217,0.6692122,0.7437471,0.34217668,0.64988613,0.2710676,0.22188887,0.37564653,0.75535566
HIP10746,0.002136752136752137,0.0,0.30871928,0.15353048,0.6207038,0.22113752,0.19447681,0.6774225,0.33755726,0.30376124,0.15330482,0.12604326,0.6654361,0.16620791,0.77916646,0.8577826,0.5859851,0.22722784
HIP10759,0.002136752136752137,0.0,0.5516326,0.67244744,0.30247498,0.46062353,0.6075552,0.52032644,0.44258022,0.5316682,0.3620335,0.4870016,0.4628848,0.5142926,0.37349084,0.28994563,0.33815384,0.45426527
HIP10787,0.0025,1.0,0.54253834,0.7360102,0.6900481,0.5147207,0.4436196,0.67444026,0.64179075,0.7273692,0.57677245,0.6586352,0.52121115,0.5789371,0.5679226,0.3637954,0.814227,0.51972616
HIP10817,0.0025,1.0,0.57343656,0.37892887,0.33051938,0.18463641,0.36590767,0.3860908,0.40360376,0.40135777,0.18487588,0.4330964,0.37104076,0.29642242,0.78236926,0.75321376,0.37100857,0.24389586
HIP10820,0.002136752136752137,0.0,0.299054,0.25301677,0.50057894,0.4226412,0.45533162,0.43687797,0.36242884,0.36033863,0.5013669,0.24827659,0.50763345,0.36592025,0.6748738,0.39814007,0.5111055,0.46644446
HIP10823,0.002136752136752137,0.0,0.49666405,0.31573078,0.4394642,0.4749805,0.42642295,0.42173442,0.37920678,0.34767276,0.70312107,0.38040066,0.4274025,0.36088687,0.4373991,0.46071243,0.41660693,0.39610174
HIP11513,0.0025,1.0,0.3279095,0.15102309,0.74375796,0.3653264,0.26950908,0.772232,0.23546278,0.34057027,0.2674363,0.11845857,0.84130937,0.19141823,0.7340254,0.6803771,0.7977389,0.32153314
HIP11649,0.0025,1.0,0.62826604,0.5405043,0.5868754,0.65900266,0.58854693,0.5320291,0.7113897,0.4878306,0.5435813,0.77469313,0.62303275,0.80769646,0.6095421,0.35973012,0.3988469,0.5417559
HIP11711,0.0025,1.0,0.7672672,0.45517167,0.6324613,0.49339455,0.36270323,0.4992954,0.4617696,0.5040404,0.44159245,0.6545757,0.5163223,0.5098305,0.47350708,0.54311377,0.60401297,0.6710763
HIP11717,0.0025,1.0,0.8314835,0.89826983,0.23459828,0.7495654,0.9159037,0.20467216,0.6963235,0.68362486,0.5843784,0.94396555,0.3657347,0.7489736,0.25086707,0.22539401,0.18554544,0.78170186
HIP11758,0.0025,1.0,0.57720554,0.5402192,0.49680224,0.52518785,0.54748213,0.60984284,0.42407215,0.46004468,0.55742604,0.7128233,0.74163616,0.56356347,0.6334813,0.6345317,0.55283123,0.40071148
HIP11774,0.0025,1.0,0.8319574,0.92921495,0.4616933,0.79371184,0.6124209,0.31790587,0.70669174,0.69021845,0.79610324,0.79079854,0.29892147,0.8001177,0.4635162,0.244044,0.48468503,0.6967048
HIP11784,0.0025,1.0,0.39448977,0.28637606,0.4838018,0.64908344,0.5228615,0.6877891,0.5423602,0.5364667,0.5069811,0.37898335,0.47974217,0.45437822,0.47958943,0.5478363,0.43123597,0.5537739
HIP11857,0.0025,1.0,0.6932734,0.8027625,0.47397086,0.700378,0.6522584,0.52063745,0.7639843,0.611686,0.7282683,0.89613366,0.65328026,0.6595193,0.3732925,0.33091533,0.55885476,0.68045616
HIP11937,0.0025,1.0,0.68054605,0.7596007,0.27275145,0.6430755,0.6522371,0.36666885,0.5825597,0.555609,0.5313121,0.8072801,0.2657723,0.87148434,0.5406704,0.34926,0.35857666,0.606285
HIP11989,0.0025,1.0,0.7293682,0.7420076,0.3644151,0.7988496,0.66608804,0.43112916,0.70313764,0.6260593,0.7027328,0.6869998,0.3917938,0.66789234,0.40965787,0.38383222,0.4567293,0.69191766
HIP12034,0.002136752136752137,0.0,0.12894833,0.044521928,0.5331687,0.18403637,0.1072385,0.61245936,0.08761373,0.30802026,0.137395,0.059277534,0.84697014,0.18727905,0.6928709,0.71737665,0.46716344,0.12564224
HIP12088,0.002136752136752137,0.0,0.58930176,0.4504271,0.4520182,0.5129376,0.5660383,0.4269759,0.48307925,0.5307064,0.63249695,0.52793396,0.37755352,0.40880874,0.12226474,0.24663463,0.37300295,0.6322669
HIP12091,0.002136752136752137,0.0,0.63617647,0.5158093,0.41754285,0.7894352,0.45933965,0.33221573,0.7865636,0.63165414,0.48883474,0.5508678,0.3892467,0.46412554,0.44373736,0.4398157,0.40567607,0.58354074
HIP12123,0.0025,1.0,0.47322297,0.66028374,0.63678014,0.5116188,0.48643905,0.5122973,0.64318097,0.5358537,0.7232106,0.73063195,0.5374993,0.58506274,0.5467815,0.66713905,0.49283522,0.55835193
HIP12129,0.002136752136752137,0.0,0.43357506,0.4158688,0.5547194,0.52518654,0.6995446,0.5167094,0.35776,0.43210456,0.6421927,0.4690846,0.512173,0.38836718,0.4987716,0.5892503,0.5362787,0.41964546
HIP12143,0.002136752136752137,0.0,0.54407537,0.37348384,0.43544722,0.63365877,0.5101166,0.46178234,0.49650747,0.5334851,0.5434527,0.54868394,0.52492064,0.3957261,0.27769402,0.35237318,0.39247212,0.47985527
HIP12165,0.0025,1.0,0.21784696,0.26390383,0.7821115,0.29211897,0.28366196,0.8194715,0.28102678,0.368079,0.48671433,0.39067936,0.63310504,0.4748457,0.7768606,0.7028978,0.69791925,0.36690506
HIP12527,0.002136752136752137,0.0,0.45759526,0.3728534,0.4008304,0.6098217,0.6506324,0.36470747,0.56111604,0.44889224,0.45805416,0.4675739,0.40577394,0.4577668,0.3060741,0.44680542,0.37048888,0.49026743
HIP12533,0.002136752136752137,0.0,0.5594479,0.4874103,0.27891618,0.4715052,0.4436434,0.3458846,0.44363803,0.4653895,0.4168716,0.44266728,0.3297941,0.5000372,0.21579936,0.29131496,0.2831581,0.54543126
HIP12534,0.0025,1.0,0.8629943,0.7554276,0.6015894,0.78971064,0.6643176,0.55312216,0.6252637,0.7773255,0.6114212,0.8299763,0.48996642,0.67832685,0.49238417,0.47065666,0.5887853,0.6672819
HIP12538,0.002136752136752137,0.0,0.17890462,0.3548228,0.70682764,0.38184655,0.30024964,0.55538505,0.26750964,0.37001354,0.3159762,0.24228504,0.5468678,0.27951908,0.7417807,0.6754086,0.4948577,0.28732342
HIP12703,0.0025,1.0,0.89816594,0.95950437,0.49482286,0.6605346,0.94257915,0.4264535,0.67144495,0.63358724,0.56771034,0.8378685,0.43297303,0.76505786,0.57922626,0.18291578,0.24780998,0.7731334
HIP12900,0.0025,1.0,0.37630418,0.31478697,0.65901715,0.4568149,0.50447017,0.7285803,0.5211198,0.45399976,0.45217234,0.45149258,0.7922394,0.34474576,0.6548693,0.7274736,0.6551536,0.36638576
HIP13015,0.002136752136752137,0.0,0.31735492,0.31277406,0.3577427,0.34776825,0.44227234,0.39836663,0.30204022,0.43958163,0.51159644,0.47453976,0.3117323,0.3266101,0.3102066,0.4443,0.4691616,0.40292963
HIP13122,0.002136752136752137,0.0,0.38279587,0.50470096,0.4597746,0.39890444,0.44812813,0.32581574,0.36294723,0.47521707,0.3707338,0.4238111,0.34466535,0.5092096,0.3703507,0.5585977,0.3955534,0.4179173
HIP13142,0.002136752136752137,0.0,0.67969745,0.53848165,0.5020942,0.4844598,0.5549504,0.46125162,0.38249594,0.4807545,0.5210933,0.53143716,0.36614755,0.44396093,0.3759721,0.4270889,0.48554948,0.6013721
HIP13157,0.0025,1.0,0.34929162,0.4807209,0.5111109,0.6021885,0.24448422,0.5292206,0.42066494,0.48057207,0.5802894,0.55699617,0.5260271,0.5943501,0.6299121,0.56042606,0.5553585,0.581862
HIP13178,0.002136752136752137,0.0,0.23380777,0.293343,0.7424705,0.33356702,0.33352754,0.61081374,0.488447,0.45495415,0.48789406,0.17582187,0.78805584,0.18467808,0.6201364,0.6843737,0.69802964,0.3514533
HIP13185,0.002136752136752137,0.0,0.32911873,0.31649017,0.54620916,0.32539433,0.35078403,0.682446,0.64954334,0.35965204,0.5291587,0.38252157,0.5229906,0.5204478,0.5001831,0.7874726,0.45528328,0.43358484
HIP13209,0.002136752136752137,0.0,0.4877743,0.82228386,0.3955455,0.4077012,0.67433655,0.61443543,0.38414752,0.5402992,0.35310543,0.35310632,0.37483978,0.57577366,0.6219437,0.5891693,0.62378484,0.4234831
HIP13214,0.0025,1.0,0.53670025,0.5451044,0.4532012,0.5247381,0.46168393,0.4753369,0.3918317,0.49699205,0.4421807,0.6414834,0.3460497,0.60891426,0.4710098,0.34449267,0.5546067,0.5418759
HIP13217,0.0025,1.0,0.48490152,0.4324383,0.648985,0.4955841,0.38502485,0.6179732,0.4647101,0.5242311,0.55059004,0.5026421,0.74612755,0.41102618,0.62694937,0.70384616,0.5965455,0.48936167
HIP13227,0.0025,1.0,0.29938093,0.330952,0.8086436,0.4174806,0.4351029,0.70202875,0.4013786,0.60370755,0.5901047,0.6406371,0.7240497,0.36514175,0.56862193,0.7713435,0.59358066,0.5515288
HIP13230,0.0025,1.0,0.46809256,0.5196594,0.33854103,0.35249344,0.6892599,0.28092813,0.53570366,0.43071485,0.4133364,0.73194224,0.2468017,0.6767634,0.5636642,0.617621,0.20673904,0.54278606
HIP13233,0.0025,1.0,0.48742497,0.33322185,0.44193277,0.31243113,0.4055683,0.5863019,0.3627513,0.651311,0.29793453,0.41351128,0.47216934,0.27046734,0.5533737,0.54092336,0.5085427,0.3347379
HIP13251,0.002136752136752137,0.0,0.4138652,0.5103529,0.38788158,0.53298485,0.3522343,0.5515179,0.51402336,0.40786952,0.3809026,0.4268365,0.3697123,0.35773182,0.35901237,0.3807301,0.40498042,0.5894377
HIP13274,0.002136752136752137,0.0,0.5280332,0.35976362,0.6399281,0.42124078,0.36383617,0.41685265,0.5118475,0.545888,0.33434552,0.42423433,0.36787844,0.38198513,0.37024605,0.36456433,0.49847454,0.3264076
HIP13284,0.002136752136752137,0.0,0.24620414,0.24391344,0.6957725,0.20455357,0.20756528,0.6382796,0.425414,0.32928336,0.2569921,0.36037248,0.66901565,0.25321677,0.925415,0.7595965,0.6701093,0.41227365
HIP13291,0.0025,1.0,0.68932855,0.37585986,0.6290237,0.49896136,0.50057656,0.6053071,0.6436845,0.45966253,0.47962323,0.32879877,0.50832766,0.3693596,0.4731409,0.5327519,0.5644521,0.46455863
HIP13294,0.002136752136752137,0.0,0.5232387,0.45863435,0.4966362,0.42888156,0.37422508,0.37503755,0.57282317,0.42145687,0.513362,0.36630896,0.3560182,0.5724701,0.44379967,0.57098156,0.55703175,0.3870679
HIP13296,0.0025,1.0,0.51415676,0.658872,0.39342207,0.47107294,0.7088026,0.43438435,0.35710394,0.5098548,0.3216005,0.5999537,0.51877874,0.7369246,0.7440126,0.6258368,0.42658785,0.4250819
HIP13309,0.0025,1.0,0.31255528,0.2943458,0.752553,0.5619287,0.53275716,0.58969927,0.655305,0.4104948,0.45562673,0.29325646,0.48186603,0.28078485,0.43128175,0.59927636,0.6733955,0.3328377
HIP13319,0.002136752136752137,0.0,0.48679742,0.3813147,0.484205,0.43372115,0.4640324,0.29412723,0.2731601,0.3882076,0.32098842,0.42093855,0.40688843,0.575639,0.39047167,0.4196046,0.36331046,0.34071004
