Sample,Weight,Label,Prediction_0,Prediction_1,Prediction_2,Prediction_3,Prediction_4,Prediction_5,Prediction_6,Prediction_7,Prediction_8,Prediction_9,Prediction_10,Prediction_11,Prediction_12,Prediction_13,Prediction_14,Prediction_15
HIP05467,0.0025,1.0,0.52843904,0.4140247,0.57632184,0.4813702,0.64494175,0.3746087,0.4297266,0.77822864,0.38323525,0.4580886,0.46475565,0.50483453,0.5157207,0.3878523,0.5624751,0.74491465
HIP05524,0.002136752136752137,0.0,0.67598534,0.5256441,0.49715057,0.61881137,0.54008555,0.2885782,0.5310384,0.14388645,0.4143768,0.5514319,0.31365335,0.5374504,0.54454184,0.4465079,0.4648981,0.2647483
HIP05533,0.002136752136752137,0.0,0.78845036,0.30188656,0.46128982,0.71099937,0.3529119,0.27464908,0.44144553,0.12889856,0.26507458,0.4905659,0.31288302,0.42468968,0.38284403,0.29470348,0.67282784,0.26990533
HIP05535,0.0025,1.0,0.619834,0.23242128,0.41809645,0.627046,0.41358534,0.3726147,0.44625333,0.4651932,0.39992094,0.42510352,0.56450844,0.21481213,0.3860382,0.29875377,0.6255599,0.28684324
HIP05540,0.002136752136752137,0.0,0.6256017,0.25619692,0.32855678,0.6255278,0.31133634,0.16132271,0.28793752,0.088005364,0.25343996,0.59582514,0.41270095,0.25588614,0.15758052,0.21553993,0.6871035,0.2537947
HIP05552,0.002136752136752137,0.0,0.30165172,0.43010962,0.41616198,0.28104502,0.5523105,0.5100193,0.41928893,0.42783684,0.5954937,0.26394576,0.52777267,0.52423275,0.47800407,0.56134015,0.22600138,0.15965992
HIP05559,0.0025,1.0,0.5840118,0.36702776,0.33935672,0.78487456,0.4622013,0.3163495,0.23637956,0.29090804,0.29734272,0.68108,0.58265936,0.50317997,0.19907731,0.23387423,0.56054264,0.7281464
HIP05561,0.002136752136752137,0.0,0.46932352,0.70303226,0.5445681,0.4318692,0.58891237,0.58028597,0.6311966,0.4684168,0.7740905,0.51140684,0.5287831,0.5681182,0.76267934,0.6696032,0.43322158,0.2073198
HIP05563,0.0025,1.0,0.5427231,0.78023756,0.6771456,0.42365614,0.74055934,0.88867843,0.730356,0.8533518,0.8198532,0.6378992,0.73425794,0.7610264,0.7914171,0.8031295,0.42922524,0.27463007
HIP05578,0.002136752136752137,0.0,0.51048297,0.42860502,0.34430856,0.42961684,0.36898333,0.26077265,0.3214326,0.1649741,0.29799005,0.5500927,0.4254915,0.53708893,0.40763497,0.3020342,0.51067954,0.31955972
HIP05590,0.0025,1.0,0.38929737,0.56011534,0.58193976,0.2587435,0.503949,0.6788664,0.52346206,0.70452124,0.5706023,0.4508136,0.6351875,0.5328115,0.6441115,0.5986507,0.30751413,0.690552
HIP05595,0.0025,1.0,0.5982928,0.3380102,0.45480272,0.41466135,0.5648314,0.528565,0.35295486,0.37485334,0.43981564,0.54236764,0.4840018,0.27552775,0.28323704,0.41835272,0.65722024,0.5243624
HIP05665,0.002136752136752137,0.0,0.6774031,0.34192094,0.7344377,0.52722317,0.36167964,0.26612413,0.46507412,0.24644566,0.40593538,0.4841216,0.61745644,0.37241745,0.4392561,0.5043041,0.5555259,0.642821
HIP05757,0.002136752136752137,0.0,0.3147549,0.41967133,0.42413348,0.33523685,0.51764494,0.46502826,0.27349046,0.42372578,0.45290208,0.32939142,0.46886003,0.26253802,0.38075674,0.43294862,0.29087472,0.2620293
HIP05832,0.0025,1.0,0.7058516,0.9078454,0.6629988,0.6921235,0.7890825,0.82559013,0.6290281,0.96901083,0.8220271,0.84368944,0.9120637,0.6593582,0.670784,0.85826075,0.7659613,0.96778476
HIP05838,0.002136752136752137,0.0,0.48709467,0.402889,0.3913275,0.44358376,0.37240905,0.42397013,0.45777655,0.24114457,0.4590155,0.4076947,0.42018533,0.3393122,0.37760088,0.3770753,0.42469034,0.26497304
HIP05841,0.0025,1.0,0.7205365,0.5557335,0.47161633,0.76489884,0.40869698,0.74112976,0.4863212,0.3663807,0.52179813,0.5559922,0.5682206,0.38218424,0.34890202,0.39199248,0.58213365,0.6687566
HIP05934,0.002136752136752137,0.0,0.35694075,0.28848603,0.31503987,0.2532351,0.33483043,0.2534117,0.3681778,0.23216206,0.39198327,0.24946862,0.35965997,0.2502231,0.4000436,0.3389852,0.36856222,0.23647538
HIP05941,0.002136752136752137,0.0,0.5962689,0.23854664,0.43070936,0.52016926,0.3060153,0.31314093,0.43630293,0.20156571,0.32355613,0.40255353,0.46141613,0.62876403,0.5099557,0.26466987,0.66716176,0.13936865
HIP05942,0.0025,1.0,0.54431987,0.44678742,0.55506974,0.64911973,0.39226216,0.44297934,0.5768454,0.6214066,0.38490096,0.6368654,0.4488781,0.78816783,0.5758719,0.4946007,0.5042828,0.67750156
HIP06191,0.002136752136752137,0.0,0.6538332,0.31375253,0.44203377,0.7386121,0.5240334,0.3200107,0.37030303,0.2841579,0.43426287,0.5463962,0.37205133,0.59396553,0.3216121,0.38728133,0.64258075,0.24491039
HIP07754,0.002136752136752137,0.0,0.44417515,0.26528138,0.30718678,0.5859026,0.2750578,0.41359526,0.29025644,0.3613469,0.3270647,0.45644933,0.36272725,0.10285962,0.2538773,0.4247837,0.6261141,0.3755663
HIP08200,0.002136752136752137,0.0,0.43033725,0.6009844,0.66352165,0.41186965,0.5940211,0.43916354,0.62447536,0.5623961,0.6131983,0.5146156,0.71075726,0.5458007,0.52632135,0.50607616,0.29865766,0.5803326
HIP08230,0.002136752136752137,0.0,0.49119747,0.47845268,0.4450302,0.5065438,0.67683166,0.4011187,0.72627246,0.24055636,0.31903684,0.54015017,0.41399628,0.44426858,0.4510809,0.4114205,0.60442007,0.45231062
HIP08236,0.002136752136752137,0.0,0.61643493,0.22522998,0.32055297,0.60091823,0.25630885,0.10798806,0.3798492,0.11139515,0.28784913,0.5813086,0.3902758,0.20453104,0.27206314,0.229855,0.6262412,0.12804902
HIP08305,0.0025,1.0,0.5948576,0.6354526,0.65335965,0.5616938,0.54541236,0.46723598,0.5974816,0.70841485,0.6014418,0.7337947,0.59458613,0.67133236,0.61815923,0.6088226,0.48768565,0.6452224
HIP08337,0.0025,1.0,0.36635387,0.69813335,0.4964404,0.38551164,0.7614733,0.81639856,0.5432176,0.796525,0.6794294,0.4884262,0.7569088,0.5215573,0.7066241,0.6796387,0.4021646,0.47969985
HIP08339,0.002136752136752137,0.0,0.7602025,0.29517084,0.37290576,0.7939561,0.2989372,0.12989849,0.31665492,0.06341356,0.23109713,0.7304611,0.33763903,0.36624527,0.27740148,0.38715553,0.65861166,0.24497691
HIP08389,0.002136752136752137,0.0,0.4605954,0.3306808,0.29709077,0.48638812,0.37593967,0.2566836,0.44883797,0.30885845,0.33835053,0.4008572,0.42936096,0.5432301,0.32975614,0.22203234,0.4949184,0.21287456
HIP08399,0.002136752136752137,0.0,0.47297692,0.51830065,0.624192,0.49057472,0.4869902,0.5748663,0.53164834,0.6223088,0.5162455,0.28701374,0.4451932,0.5278572,0.4821577,0.6326082,0.30099326,0.7321143
HIP08400,0.0025,1.0,0.4985876,0.5745182,0.661124,0.64052504,0.5104974,0.79381645,0.6717917,0.5553533,0.48958296,0.53713346,0.5619392,0.60862446,0.646652,0.55011386,0.5442306,0.35524487
HIP08439,0.002136752136752137,0.0,0.726549,0.313766,0.299831,0.60898215,0.26690415,0.4673018,0.288325,0.19249347,0.26581982,0.5240699,0.33484617,0.1357773,0.20909792,0.31789982,0.44852257,0.36546826
HIP08499,0.0025,1.0,0.49990687,0.50881785,0.52418935,0.47146478,0.5406994,0.61157733,0.50920206,0.81338805,0.5184845,0.41685218,0.5985687,0.6023658,0.4576019,0.48393184,0.45615584,0.73915446
HIP08521,0.0025,1.0,0.51324606,0.6461626,0.5142305,0.39872724,0.5081296,0.47947383,0.35885474,0.62248,0.6039419,0.6240539,0.48494437,0.35338846,0.31158835,0.5195909,0.5101164,0.79973507
HIP08596,0.0025,1.0,0.15157837,0.5590211,0.625466,0.1690697,0.6323179,0.828424,0.80329305,0.9758594,0.63483655,0.45109114,0.6779782,0.91397816,0.84233445,0.77395046,0.19094911,0.7771219
HIP08653,0.0025,1.0,0.41361415,0.54576826,0.6895699,0.35253298,0.67429525,0.7011057,0.75344723,0.6983652,0.83481306,0.49165064,0.5142629,0.7103473,0.6144808,0.47613433,0.30052793,0.54139155
HIP08725,0.0025,1.0,0.75887454,0.5079621,0.5487641,0.78373647,0.6095102,0.43883526,0.51695913,0.51867956,0.35445786,0.69592106,0.58266896,0.47191292,0.2965063,0.36848918,0.695646,0.7195584
HIP08816,0.002136752136752137,0.0,0.4315067,0.36991194,0.44771954,0.40623605,0.47465068,0.5326681,0.48009688,0.7104967,0.53278255,0.56900334,0.47634876,0.59632784,0.3684736,0.5116674,0.46400735,0.90614665
HIP08827,0.0025,1.0,0.5061621,0.57830256,0.4906548,0.71432996,0.4754617,0.64163643,0.48911726,0.8034977,0.6256846,0.6416682,0.62197834,0.4114204,0.4082383,0.5628732,0.46220994,0.79296243
HIP08888,0.002136752136752137,0.0,0.3554311,0.37478977,0.3258584,0.39855707,0.4072215,0.3871706,0.4954327,0.14473292,0.5022622,0.33010265,0.4659462,0.54074955,0.45659646,0.45480144,0.31707656,0.07823956
HIP08989,0.002136752136752137,0.0,0.32780612,0.5024631,0.3333946,0.21410158,0.46826258,0.47913614,0.30865473,0.7567616,0.6190702,0.27868414,0.48192513,0.27319884,0.48154026,0.42338613,0.26740056,0.3509148
HIP09001,0.002136752136752137,0.0,0.6274475,0.18680057,0.2860363,0.6172421,0.18892115,0.050502896,0.37172818,0.0131796,0.276707,0.48446676,0.32429928,0.13720861,0.13635433,0.19719025,0.7427937,0.09963426
HIP09020,0.0025,1.0,0.3767897,0.81347156,0.64739776,0.37989902,0.7654949,0.8770296,0.67681205,0.86669606,0.7407137,0.5579032,0.6061737,0.91478693,0.8699491,0.7960917,0.37944725,0.6293596
HIP09026,0.0025,1.0,0.5990466,0.54267985,0.5080523,0.43939728,0.35936463,0.50910056,0.5496385,0.745885,0.6840821,0.41447815,0.5503684,0.4178213,0.51149553,0.5923225,0.44375765,0.7997645
HIP09041,0.002136752136752137,0.0,0.3227161,0.4869088,0.6054055,0.28216243,0.58178747,0.585775,0.4955076,0.50722814,0.65869284,0.33092588,0.48916256,0.4738198,0.6344526,0.45413557,0.25097677,0.33928925
HIP09046,0.002136752136752137,0.0,0.5908154,0.590952,0.516108,0.5822987,0.6803,0.50876725,0.600031,0.21197349,0.487042,0.46717474,0.5702341,0.32767007,0.6223995,0.5919779,0.49929023,0.2578802
HIP09051,0.0025,1.0,0.45474163,0.7727535,0.49881876,0.44253424,0.80457544,0.7443858,0.6786564,0.95091164,0.66821355,0.5652073,0.63429534,0.657993,0.7426771,0.69706047,0.4993018,0.8138952
HIP09062,0.0025,1.0,0.5390978,0.41829208,0.3568203,0.5183113,0.31280372,0.30687976,0.39915746,0.66852677,0.40667605,0.36030748,0.42344642,0.61228424,0.39072868,0.52926874,0.5740743,0.71621937
HIP09097,0.002136752136752137,0.0,0.6066471,0.75018287,0.57137257,0.5813297,0.6376543,0.44835645,0.6372785,0.23957065,0.65151185,0.7328993,0.6544186,0.34560472,0.71241987,0.7886703,0.580798,0.1113894
HIP09159,0.002136752136752137,0.0,0.72460777,0.4123887,0.6643517,0.6358808,0.52604246,0.39403424,0.30921686,0.48184857,0.47923487,0.6084938,0.46131945,0.5628116,0.36262244,0.4406448,0.5672081,0.44199297
HIP09253,0.002136752136752137,0.0,0.22503385,0.44377393,0.45858863,0.2735986,0.4526505,0.55218315,0.53223383,0.2985289,0.5695663,0.2909594,0.47726908,0.6443739,0.5235566,0.4659702,0.17112261,0.16305912
HIP09344,0.002136752136752137,0.0,0.5773392,0.41664577,0.34534484,0.5189011,0.33559287,0.417865,0.41671222,0.27755666,0.33396816,0.5479943,0.32849526,0.3792957,0.3430604,0.49932066,0.6301225,0.29965872
HIP09364,0.0025,1.0,0.72861063,0.23405272,0.30388373,0.8039102,0.256953,0.43100163,0.35733253,0.5586299,0.22623643,0.76358235,0.40289757,0.2980851,0.39504057,0.29427284,0.80562824,0.65430105
HIP09365,0.0025,1.0,0.34461647,0.52741665,0.4273437,0.44254556,0.41065735,0.60770625,0.32050854,0.28621358,0.48190105,0.56374365,0.6225343,0.27476084,0.57530594,0.71413344,0.3949047,0.4268304
HIP09366,0.0025,1.0,0.71499115,0.33243585,0.46984857,0.77789927,0.33159578,0.42552498,0.5436018,0.47689566,0.3847009,0.6254289,0.3938662,0.7952923,0.4293472,0.2611839,0.80459833,0.78466797
HIP09430,0.0025,1.0,0.65417254,0.61611485,0.38252863,0.8029072,0.31427032,0.35597193,0.4232342,0.33228022,0.59133905,0.73981756,0.6259314,0.3849438,0.30308706,0.35946146,0.76860344,0.43274224
HIP09624,0.0025,1.0,0.75565463,0.33259797,0.33706298,0.67687595,0.40045634,0.40789554,0.3052783,0.2068648,0.36092913,0.68178844,0.45783576,0.31980026,0.2138899,0.37482828,0.74286354,0.5712423
HIP09681,0.0025,1.0,0.54458696,0.56343436,0.31194705,0.47779506,0.63868815,0.57231873,0.4147011,0.6332235,0.43146896,0.46448073,0.5521822,0.24486697,0.28048813,0.5070987,0.4911445,0.58103305
HIP09775,0.0025,1.0,0.580317,0.6306845,0.54998386,0.6556009,0.42312464,0.63506854,0.48709002,0.555112,0.63916713,0.5196199,0.53343916,0.4896018,0.4015612,0.6236627,0.45686883,0.6754284
HIP09789,0.0025,1.0,0.44366807,0.44481623,0.49950767,0.63013995,0.28896192,0.5645603,0.31888187,0.7840823,0.46068916,0.6069746,0.45588487,0.17830184,0.27119362,0.35598046,0.7145879,0.83070296
HIP10376,0.002136752136752137,0.0,0.6664499,0.5742407,0.39143518,0.5986386,0.49186704,0.3534069,0.4093709,0.36758986,0.47700065,0.7349961,0.5746053,0.5130073,0.3469383,0.4514404,0.5277941,0.6062154
HIP10377,0.0025,1.0,0.33124587,0.730929,0.61192,0.11161378,0.6858886,0.5930142,0.5497285,0.740407,0.6342529,0.30853176,0.6079719,0.50117224,0.7500607,0.5454645,0.20942926,0.19363159
HIP10389,0.002136752136752137,0.0,0.3140617,0.4922836,0.49683505,0.35004482,0.5337676,0.45004877,0.5768308,0.27795053,0.4794057,0.32281348,0.51483417,0.6991376,0.618786,0.487195,0.34767607,0.35863888
HIP10408,0.0025,1.0,0.28320065,0.660614,0.45638862,0.30342525,0.488022,0.9126619,0.48109242,0.92753375,0.6085526,0.3042674,0.70601046,0.44469988,0.47892267,0.65121496,0.3520073,0.50782096
HIP10424,0.0025,1.0,0.42136595,0.41730687,0.6893061,0.47341478,0.4719032,0.41758808,0.6912118,0.5351497,0.27036613,0.50000256,0.33047268,0.6590472,0.6842188,0.5956284,0.72360647,0.66810435
HIP10443,0.0025,1.0,0.4458065,0.6879318,0.6539779,0.42608786,0.7410588,0.6948072,0.5440631,0.6734592,0.7798474,0.5035797,0.52062017,0.5834719,0.6752231,0.5957258,0.4261455,0.33663476
HIP10507,0.0025,1.0,0.6379254,0.67935437,0.5645608,0.64545465,0.49188715,0.4945388,0.5467193,0.40862933,0.54256636,0.611678,0.40936625,0.3835405,0.5294638,0.40263993,0.71756333,0.66535187
HIP10545,0.002136752136752137,0.0,0.5948252,0.37774843,0.51245856,0.4634247,0.28217244,0.29960987,0.4487425,0.36729366,0.34215242,0.53586227,0.35220215,0.2970145,0.29754728,0.3687768,0.512168,0.3200299
HIP10564,0.002136752136752137,0.0,0.3402843,0.3848099,0.54428047,0.3309696,0.45478338,0.4027702,0.40124342,0.18796769,0.50301695,0.51805145,0.50956625,0.49615943,0.5454459,0.3625178,0.3552733,0.1411879
HIP10568,0.0025,1.0,0.53170824,0.77254707,0.69286084,0.7718743,0.7854537,0.8833487,0.81328225,0.9223664,0.61429495,0.5013247,0.65638614,0.883592,0.7997514,0.692687,0.49166843,0.68797344
HIP10602,0.002136752136752137,0.0,0.53109914,0.49486768,0.49005,0.32566625,0.5132083,0.3868058,0.53588563,0.5006109,0.46655703,0.57617015,0.4823213,0.45728922,0.5321749,0.63322264,0.3407677,0.15909597
HIP10639,0.002136752136752137,0.0,0.43315616,0.6089006,0.5205076,0.47613052,0.46969908,0.46937597,0.517793,0.43890312,0.45786533,0.38092193,0.52987105,0.51698726,0.5671089,0.5638323,0.40386003,0.40941826
HIP10669,0.0025,1.0,0.6499389,0.33064583,0.41610846,0.6849576,0.3942875,0.3377046,0.43043566,0.47674066,0.4023528,0.6101541,0.44322115,0.4581957,0.3087925,0.40021682,0.55840397,0.70521814
HIP10730,0.002136752136752137,0.0,0.28122276,0.8355897,0.7749408,0.3432955,0.6525778,0.71460974,0.70830786,0.7590798,0.71751565,0.544255,0.7091868,0.4994661,0.7215755,0.761364,0.28084004,0.42226315
HIP10746,0.002136752136752137,0.0,0.6563197,0.24692586,0.41341838,0.6917753,0.29068482,0.14488232,0.36540392,0.09443456,0.2502057,0.71557415,0.27847773,0.51023364,0.24435851,0.2678363,0.7524153,0.5079058
HIP10759,0.002136752136752137,0.0,0.3263464,0.4244185,0.28863224,0.47478962,0.45107427,0.59872997,0.34492546,0.6213592,0.59363675,0.36991328,0.53238016,0.2613181,0.4352541,0.4744302,0.26189077,0.38855737
HIP10787,0.0025,1.0,0.46283865,0.52400976,0.56152296,0.65172875,0.57172173,0.58607024,0.5346874,0.78141534,0.5942896,0.64562523,0.5904489,0.5610689,0.56223214,0.56250215,0.6498414,0.86275065
HIP10817,0.0025,1.0,0.52927434,0.2942211,0.37152004,0.4983488,0.18537554,0.41206324,0.38682434,0.6043317,0.49717164,0.51296514,0.44038647,0.21128887,0.30997923,0.23473737,0.40799165,0.79371655
HIP10820,0.002136752136752137,0.0,0.684846,0.2853642,0.4921008,0.5824208,0.37911904,0.3602553,0.39826375,0.3081215,0.41548884,0.42108318,0.39401957,0.43539917,0.43989688,0.33415362,0.7281326,0.2998133
HIP10823,0.002136752136752137,0.0,0.45157307,0.5431066,0.39166105,0.5341929,0.47279286,0.23152754,0.3186739,0.32108635,0.46821272,0.501152,0.343261,0.4124756,0.33544916,0.3297932,0.483667,0.636526
HIP11513,0.0025,1.0,0.7403594,0.43092203,0.30646712,0.81028247,0.30843404,0.16744095,0.34677398,0.08998957,0.24994954,0.62360495,0.5425985,0.32857955,0.2782457,0.1999164,0.81109273,0.2007342
HIP11649,0.0025,1.0,0.5188682,0.73004144,0.65984464,0.67564815,0.72057134,0.66966456,0.65153426,0.6611104,0.6110368,0.6355042,0.539911,0.66989696,0.592281,0.7624054,0.58606565,0.81636924
HIP11711,0.0025,1.0,0.6592875,0.48315626,0.5371042,0.6041369,0.43738782,0.48920098,0.39889884,0.29168963,0.55926585,0.47904536,0.48723662,0.44823474,0.3372956,0.46591803,0.51043034,0.57586014
HIP11717,0.0025,1.0,0.2190783,0.6956185,0.5362414,0.121305406,0.75199735,0.76300716,0.5175925,0.96940446,0.8773703,0.2758864,0.68833774,0.78359437,0.7981338,0.6687046,0.32262915,0.8992866
HIP11758,0.0025,1.0,0.6444614,0.48042196,0.52087563,0.5903604,0.35895598,0.6431943,0.53526187,0.7462263,0.427043,0.61276466,0.42963746,0.5857375,0.6382178,0.5475037,0.652634,0.8195754
HIP11774,0.0025,1.0,0.29378626,0.8820028,0.641413,0.27806672,0.8318337,0.88205415,0.5471476,0.8353698,0.7898512,0.6039823,0.68748784,0.56742936,0.6879339,0.85481894,0.32984307,0.5436802
HIP11784,0.0025,1.0,0.7571174,0.30631596,0.4506625,0.55141866,0.47213522,0.31360316,0.43488753,0.15875635,0.40072477,0.64771503,0.51612294,0.4539167,0.42148325,0.41519824,0.6122417,0.30786753
HIP11857,0.0025,1.0,0.40589353,0.62594557,0.5401662,0.30214286,0.5960912,0.7316267,0.5728999,0.69792557,0.7157162,0.598908,0.45875308,0.48648378,0.72474295,0.66706836,0.30472532,0.8357036
HIP11937,0.0025,1.0,0.3167807,0.56137973,0.6886687,0.34714353,0.5840268,0.90220904,0.6996514,0.75073737,0.62968004,0.27085572,0.5906123,0.813799,0.70850575,0.5643097,0.2668953,0.7021047
HIP11989,0.0025,1.0,0.3655942,0.7426043,0.49598253,0.28784117,0.7353125,0.8374195,0.6665148,0.95378935,0.69622195,0.31500977,0.6804305,0.47819954,0.5657499,0.7163628,0.27594355,0.7246325
HIP12034,0.002136752136752137,0.0,0.68947333,0.08353415,0.2792779,0.81303346,0.09998199,0.06444621,0.1010603,0.012411654,0.16768366,0.54393154,0.37294388,0.42527437,0.108545065,0.122183114,0.70468116,0.10891259
HIP12088,0.002136752136752137,0.0,0.23750171,0.65885776,0.593237,0.256309,0.6874603,0.4073128,0.6130005,0.12096688,0.59498316,0.30761042,0.59220254,0.77245057,0.75592744,0.59903485,0.3049037,0.09196642
HIP12091,0.002136752136752137,0.0,0.53944063,0.73222864,0.6317184,0.5517838,0.5802416,0.5627037,0.7443789,0.42677772,0.52920574,0.5561283,0.60997534,0.6172214,0.7656599,0.7248144,0.39459178,0.30497712
HIP12123,0.0025,1.0,0.57372236,0.57740414,0.5226506,0.63300204,0.66722286,0.6214662,0.50579333,0.6878194,0.47506005,0.5830724,0.47197512,0.755283,0.5255835,0.5949992,0.5466686,0.53065777
HIP12129,0.002136752136752137,0.0,0.59753823,0.42818096,0.36356097,0.519172,0.38843167,0.4612178,0.48098385,0.5107032,0.40692896,0.51378936,0.4251922,0.49017683,0.41165864,0.3805701,0.7275125,0.62663555
HIP12143,0.002136752136752137,0.0,0.41418132,0.5534734,0.48703864,0.6445657,0.5098886,0.2958123,0.47046128,0.3732332,0.5029482,0.52163696,0.41599417,0.5019261,0.39673418,0.45082653,0.5108989,0.5163344
HIP12165,0.0025,1.0,0.60098195,0.24617374,0.55905724,0.80995363,0.40242273,0.31387186,0.5455039,0.29071432,0.29459786,0.7197405,0.32409066,0.6107647,0.3256854,0.28641367,0.62336844,0.33793324
HIP12527,0.002136752136752137,0.0,0.3365509,0.5888417,0.58909434,0.3935222,0.40763032,0.43832284,0.4636533,0.24378693,0.54171014,0.5016164,0.5355304,0.5734554,0.66193604,0.49564317,0.37137055,0.15593377
HIP12533,0.002136752136752137,0.0,0.36584365,0.45146024,0.47918278,0.30488598,0.43177143,0.425278,0.39842784,0.4416014,0.5350417,0.33903676,0.52853036,0.5741153,0.5981356,0.48328277,0.38741428,0.17391387
HIP12534,0.0025,1.0,0.48309246,0.52618617,0.6449081,0.41976717,0.7134557,0.67746013,0.549164,0.7886729,0.8368964,0.6286702,0.61460984,0.5994341,0.64727336,0.6848209,0.47685447,0.8949022
HIP12538,0.002136752136752137,0.0,0.50781083,0.49944717,0.29174024,0.5202989,0.20652875,0.23932943,0.33622718,0.20882073,0.2688026,0.44316357,0.3719494,0.24702704,0.18729559,0.30430096,0.5410947,0.32681006
HIP12703,0.0025,1.0,0.32514042,0.70329463,0.64021355,0.37561542,0.79608274,0.84892297,0.59915847,0.9059238,0.7925966,0.4340296,0.66276395,0.7688365,0.75651217,0.66610056,0.2548039,0.8833821
HIP12900,0.0025,1.0,0.6663794,0.4406849,0.5278194,0.7215086,0.54972863,0.3912707,0.57023364,0.44819176,0.30046728,0.62007904,0.4971849,0.38481033,0.47823006,0.4052136,0.5961551,0.5554665
HIP13015,0.002136752136752137,0.0,0.45151654,0.33964187,0.39732704,0.39605483,0.4330408,0.37109178,0.34739858,0.59280515,0.49999112,0.45088136,0.6562874,0.27164108,0.3937372,0.39551875,0.44540387,0.4425704
HIP13122,0.002136752136752137,0.0,0.54262835,0.33983767,0.4988921,0.40474465,0.42844492,0.5391206,0.58776623,0.5296306,0.62355965,0.44697034,0.36125812,0.7013239,0.4792349,0.3548447,0.40909126,0.5159111
HIP13142,0.002136752136752137,0.0,0.36252373,0.4383342,0.6003626,0.36455125,0.55278236,0.43131018,0.42164323,0.6005656,0.45318225,0.5123478,0.43873486,0.45026988,0.5400133,0.5582785,0.5274301,0.3413207
HIP13157,0.0025,1.0,0.55061734,0.5530751,0.44561782,0.6163087,0.41282672,0.458648,0.33650392,0.41562873,0.40656725,0.49721864,0.58139145,0.3131503,0.30965582,0.49600065,0.7005588,0.6566744
HIP13178,0.002136752136752137,0.0,0.7761619,0.2502835,0.396908,0.7657447,0.43677488,0.21292844,0.34382436,0.08381015,0.30857888,0.5837474,0.4081822,0.33188498,0.32860655,0.3998891,0.73109806,0.14611048
HIP13185,0.002136752136752137,0.0,0.56980586,0.34632206,0.49790227,0.60402083,0.33572382,0.30464268,0.48516348,0.3242848,0.5003412,0.42948845,0.37381345,0.4789728,0.42825666,0.41853145,0.5966956,0.7275513
HIP13209,0.002136752136752137,0.0,0.68105114,0.46957958,0.45638263,0.51009905,0.48550603,0.43131346,0.5970091,0.4701031,0.5879833,0.71282625,0.6445679,0.66687703,0.45397782,0.6187015,0.56677186,0.39334458
HIP13214,0.0025,1.0,0.48864463,0.48823634,0.45383897,0.5219062,0.5266401,0.62698907,0.4526361,0.7366371,0.5410884,0.32630873,0.6072602,0.6265185,0.50387037,0.6291925,0.3899866,0.7323296
HIP13217,0.0025,1.0,0.54006016,0.42211396,0.47124308,0.47957423,0.4784089,0.4743176,0.55102444,0.5079357,0.45602608,0.6742988,0.4132222,0.43155605,0.4941981,0.52859294,0.7041882,0.84923816
HIP13227,0.0025,1.0,0.7157443,0.56132525,0.4401924,0.8142891,0.49496886,0.38175395,0.4415539,0.58735085,0.5343378,0.6584509,0.4810629,0.4540642,0.46688867,0.6440569,0.7692046,0.77956235
HIP13230,0.0025,1.0,0.37268597,0.41439083,0.58245707,0.2903816,0.5376288,0.72072524,0.69971,0.6552354,0.6457764,0.3154176,0.403677,0.62118244,0.68239856,0.4070321,0.28505814,0.6026201
HIP13233,0.0025,1.0,0.41249093,0.2735143,0.35163027,0.63491374,0.3783605,0.35149518,0.31861693,0.20595065,0.4412416,0.44166374,0.534197,0.6893573,0.323186,0.32766902,0.45317516,0.519034
HIP13251,0.002136752136752137,0.0,0.47282195,0.41354612,0.3262024,0.49245763,0.4772858,0.31319734,0.40725815,0.29133695,0.40170366,0.5414911,0.44929874,0.26333404,0.45303354,0.524742,0.45116642,0.49550563
HIP13274,0.002136752136752137,0.0,0.68394095,0.42265314,0.30255222,0.4834431,0.38519257,0.30737308,0.37688047,0.38597625,0.4205025,0.65017235,0.40334898,0.25020903,0.37022245,0.32320648,0.5592493,0.40194726
HIP13284,0.002136752136752137,0.0,0.6929594,0.2412067,0.2773269,0.78144944,0.3482894,0.26380068,0.25487643,0.4120143,0.21920127,0.793149,0.3281564,0.19801152,0.13010132,0.22595155,0.7836492,0.79520816
HIP13291,0.0025,1.0,0.6017901,0.4726491,0.39878756,0.66187125,0.6346965,0.29407233,0.46700191,0.7550052,0.50151724,0.699215,0.40385562,0.6318155,0.5343087,0.5846775,0.70676583,0.41696817
HIP13294,0.002136752136752137,0.0,0.4117787,0.41418916,0.49025574,0.37125683,0.45226896,0.53197414,0.44081435,0.2779193,0.5427432,0.37701648,0.55161405,0.42118436,0.40945584,0.30177945,0.34714347,0.1795651
HIP13296,0.0025,1.0,0.39928982,0.2891373,0.4560149,0.5732927,0.35440433,0.60619915,0.53619987,0.8131337,0.4261565,0.35317707,0.51128066,0.38791305,0.5099132,0.49242336,0.5656111,0.8610611
HIP13309,0.0025,1.0,0.64465743,0.39952078,0.4265761,0.6016196,0.3748802,0.36325163,0.473892,0.43216574,0.4636608,0.65764624,0.5075534,0.70602167,0.3925247,0.39136043,0.52493584,0.23989317
HIP13319,0.002136752136752137,0.0,0.4129245,0.47610503,0.36501092,0.3236832,0.34798956,0.4866693,0.3220244,0.330201,0.450828,0.35546935,0.3919405,0.37411368,0.37779287,0.36808497,0.33896285,0.31161222
